SERVICE_ID,APP_CODE,IP_ADDRESS,PROCESS_USER,PROCESS_COMMAND,PROCESS_DESC,PROCESS_NUM,IS_LOADBALANCE,HOST_ROLE,USERS_IN_BANK,USERS_TOTAL,USERS_ROLE,USERS_TYPE,PROCESS_ALIAS,MIN_COUNT,MAX_COUNT,BEGIN_TIME,END_TIME
NEXCH_java -server -Xms2048M -Xmx2048M -Xmn512M -XX:PermSize=256M -XX:MaxPermSize=256M -Doracle.jdbc.mapDateToTimestamp=false -Xbootclasspath/a:./lib/UBS/fx2b-liquidity.jar:./lib/UBS/jaxb-api.jar:./lib/UBS/jaxb-impl.jar:./lib/UBS/jaxb-libs.jar:./lib/UBS/jms.jar:./lib/UBS/namespace.jar:./lib/UBS/nClient.jar:./lib/UBS/nJMS.jar:./lib/UBS/relaxngDatatype.jar:./lib/UBS/xsdlib.jar -classpath ./lib/ojdbc6.jar:./lib/pe-lc.jar:./lib/pe-base-guard.jar:./lib/pe-core-guard.jar:./lib/pe-service-guard.jar:./lib/backport-util-concurrent.jar:./lib/pe-tcp-guard.jar:./lib/weblogic.jar:./lib/commons-collections.jar:./lib/commons-dbcp.jar:./lib/commons-logging.jar:./lib/commons-net-1.3.0.jar:./lib/commons-pool.jar:./lib/concurrent.jar:./lib/ibatis-2.3.0.677.jar:./lib/ognl-2.6.5.jar:./lib/jakarta-oro-2.0.8.jar:./lib/aopalliance.jar:./lib/pe-security-guard.jar:./lib/javolution.jar:./lib/log4j-1.2.9.jar:./lib/pe-ext.jar:./lib/pe-ext-support.jar:./lib/jmxri.jar:./lib/pe-xmlserial-guard.jar:./lib/pe-profile-guard.jar:./lib/spring-webmvc-2.5.6.jar:./lib/pe-transform-guard.jar:./lib/jolt.jar:./lib/ctsp_gbk_v2.01_200910220000.jar:./lib/ESSC_API.jar:./lib/jdom.jar:./lib/junit.jar:./lib/fix/mina-core-1.1.0-sources.jar:./lib/fix/mina-core-1.1.0.jar:./lib/fix/quickfixj-all-1.4.0.jar:./lib/fix/slf4j-api-1.5.3.jar:./lib/fix/slf4j-jdk14-1.5.3.jar:./lib/fix/optional/jcl-over-slf4j-1.5.3.jar:./lib/fix/optional/log4j-1.2.15.jar:./lib/fix/optional/mina-filter-ssl-1.1.0-sources.jar:./lib/fix/optional/mina-filter-ssl-1.1.0.jar:./lib/fix/optional/proxool-0.9.1.jar:./lib/fix/optional/proxool-cglib.jar:./lib/fix/optional/sleepycat-je_2.1.30.jar:./lib/fix/optional/slf4j-log4j12-1.5.3.jar:./lib/EXCH-CORE.jar:./lib/EXCH-QUOTE.jar:./lib/jdk_enc.jar:./lib/reuter/ifc_client.jar:./lib/reuter/ifc_ext.jar:./lib/reuter/jDacsPrincipal.jar:./lib/reuter/jsfc_ifp.jar:./lib/reuter/jsfc_p2ps.jar:./lib/reuter/jsfc_rmds.jar:./lib/reuter/jsfcex_ifp.jar:./lib/reuter/jsfcex_p2ps.jar:./lib/reuter/jsfcex_rmds.jar:./lib/reuter/rfa.jar:./lib/reuter/sslj.jar:./lib/reuter/tibmsg.jar:./lib/dom4j-1.6.1.jar com.csii.exch.main.QuoteServer,NEXCH,10.1.44.36,quote,java -server -Xms2048M -Xmx2048M -Xmn512M -XX:PermSize=256M -XX:MaxPermSize=256M -Doracle.jdbc.mapDateToTimestamp=false -Xbootclasspath/a:./lib/UBS/fx2b-liquidity.jar:./lib/UBS/jaxb-api.jar:./lib/UBS/jaxb-impl.jar:./lib/UBS/jaxb-libs.jar:./lib/UBS/jms.jar:./lib/UBS/namespace.jar:./lib/UBS/nClient.jar:./lib/UBS/nJMS.jar:./lib/UBS/relaxngDatatype.jar:./lib/UBS/xsdlib.jar -classpath ./lib/ojdbc6.jar:./lib/pe-lc.jar:./lib/pe-base-guard.jar:./lib/pe-core-guard.jar:./lib/pe-service-guard.jar:./lib/backport-util-concurrent.jar:./lib/pe-tcp-guard.jar:./lib/weblogic.jar:./lib/commons-collections.jar:./lib/commons-dbcp.jar:./lib/commons-logging.jar:./lib/commons-net-1.3.0.jar:./lib/commons-pool.jar:./lib/concurrent.jar:./lib/ibatis-2.3.0.677.jar:./lib/ognl-2.6.5.jar:./lib/jakarta-oro-2.0.8.jar:./lib/aopalliance.jar:./lib/pe-security-guard.jar:./lib/javolution.jar:./lib/log4j-1.2.9.jar:./lib/pe-ext.jar:./lib/pe-ext-support.jar:./lib/jmxri.jar:./lib/pe-xmlserial-guard.jar:./lib/pe-profile-guard.jar:./lib/spring-webmvc-2.5.6.jar:./lib/pe-transform-guard.jar:./lib/jolt.jar:./lib/ctsp_gbk_v2.01_200910220000.jar:./lib/ESSC_API.jar:./lib/jdom.jar:./lib/junit.jar:./lib/fix/mina-core-1.1.0-sources.jar:./lib/fix/mina-core-1.1.0.jar:./lib/fix/quickfixj-all-1.4.0.jar:./lib/fix/slf4j-api-1.5.3.jar:./lib/fix/slf4j-jdk14-1.5.3.jar:./lib/fix/optional/jcl-over-slf4j-1.5.3.jar:./lib/fix/optional/log4j-1.2.15.jar:./lib/fix/optional/mina-filter-ssl-1.1.0-sources.jar:./lib/fix/optional/mina-filter-ssl-1.1.0.jar:./lib/fix/optional/proxool-0.9.1.jar:./lib/fix/optional/proxool-cglib.jar:./lib/fix/optional/sleepycat-je_2.1.30.jar:./lib/fix/optional/slf4j-log4j12-1.5.3.jar:./lib/EXCH-CORE.jar:./lib/EXCH-QUOTE.jar:./lib/jdk_enc.jar:./lib/reuter/ifc_client.jar:./lib/reuter/ifc_ext.jar:./lib/reuter/jDacsPrincipal.jar:./lib/reuter/jsfc_ifp.jar:./lib/reuter/jsfc_p2ps.jar:./lib/reuter/jsfc_rmds.jar:./lib/reuter/jsfcex_ifp.jar:./lib/reuter/jsfcex_p2ps.jar:./lib/reuter/jsfcex_rmds.jar:./lib/reuter/rfa.jar:./lib/reuter/sslj.jar:./lib/reuter/tibmsg.jar:./lib/dom4j-1.6.1.jar com.csii.exch.main.QuoteServer,exchServer,1,是,1,0,0,0,0,/weblogic/jdk/bin/java -server -Xms1024m -Xmx1024m -XX:MaxPermSize=256m -verbose:gc -Xloggc:/weblogic/wlslogs/exchwebdomain/exchServer/exchServer_201707280233_GC.log -Dweblogic.Domain=exchwebdomain -Dweblogic.threadpool.MinPoolSize=50 -Dweblogic.threadpool.MaxPoolSize=200 -Djava.security.egd=file:/dev/./urandom -Dfile.encoding=UTF-8 -Dweblogic.Name=exchServer -Djava.security.policy=/weblogic/bea/wlserver_10.3/server/lib/weblogic.policy -Dweblogic.ProductionModeEnabled=true -Dweblogic.security.SSL.trustedCAKeyStore=/weblogic/bea/wlserver_10.3/server/lib/cacerts -Doracle.jdbc.mapDateToTimestamp=false -Dweblogic.Domain=exchwebdomain -Dweblogic.threadpool.MinPoolSize=50 -Dweblogic.threadpool.MaxPoolSize=200 -Djava.security.egd=file:/dev/./urandom -Dfile.encoding=UTF-8 -da -Dplatform.home=/weblogic/bea/wlserver_10.3 -Dwls.home=/weblogic/bea/wlserver_10.3/server -Dweblogic.home=/weblogic/bea/wlserver_10.3/server -Dweblogic.management.discover=false -Dweblogic.management.server=http://10.1.48.49:17101 -Dwlw.iterativeDev=false -Dwlw.testConsole=false -Dwlw.logErrorsToConsole=false -Dweblogic.ext.dirs=/weblogic/bea/patch_wls1036/profiles/default/sysext_manifest_classpath weblogic.Server,1,1,0:00,24:00:00
NEXCH_/bin/sh /weblogic/domains/exchwebdomain/bin/startManagedWebLogic.sh exchServer http://10.1.48.48:17101,NEXCH,10.1.48.48,nexch,/bin/sh /weblogic/domains/exchwebdomain/bin/startManagedWebLogic.sh exchServer http://10.1.48.48:17101,admin,1,是,1,0,1,0,0,/bin/sh /weblogic/domains/exchdomain/bin/startWebLogic.sh,1,1,0:00,24:00:00
NEXCH_/bin/sh /weblogic/domains/exchwebdomain/bin/startWebLogic.sh nodebug noderby noiterativedev notestconsole noLogErrorsToConsole,NEXCH,10.1.48.48,nexch,/bin/sh /weblogic/domains/exchwebdomain/bin/startWebLogic.sh nodebug noderby noiterativedev notestconsole noLogErrorsToConsole,admin,1,是,1,0,1,0,0,/bin/sh /weblogic/domains/exchdomain/bin/startWebLogic.sh,1,1,0:00,24:00:00
NEXCH_/bin/sh /weblogic/domains/exchwebdomain/bin/startWebLogic.sh,NEXCH,10.1.48.48,nexch,/bin/sh /weblogic/domains/exchwebdomain/bin/startWebLogic.sh,admin,1,是,1,0,1,0,0,/bin/sh /weblogic/domains/exchdomain/bin/startWebLogic.sh,1,1,0:00,24:00:00
NEXCH_/bin/sh /weblogic/domains/exchwebdomain/bin/startWebLogic.sh nodebug noderby noiterativedev notestconsole noLogErrorsToConsole,NEXCH,10.1.48.49,nexch,/bin/sh /weblogic/domains/exchwebdomain/bin/startWebLogic.sh nodebug noderby noiterativedev notestconsole noLogErrorsToConsole,weblogic admin,1,是,1,0,0,0,0,/bin/sh /weblogic/domains/exchdomain/bin/startWebLogic.sh nodebug noderby noiterativedev notestconsole noLogErrorsToConsole,2,2,0:00,24:00:00
NEXCH_/bin/sh /weblogic/domains/exchwebdomain/bin/startManagedWebLogic.sh exchServer http://10.1.48.49:17101,NEXCH,10.1.48.49,nexch,/bin/sh /weblogic/domains/exchwebdomain/bin/startManagedWebLogic.sh exchServer http://10.1.48.49:17101,admin,1,是,1,0,1,0,0,/bin/sh /weblogic/domains/exchdomain/bin/startWebLogic.sh,1,1,0:00,24:00:00
NEXCH_/bin/sh /weblogic/domains/exchwebdomain/bin/startWebLogic.sh,NEXCH,10.1.48.49,nexch,/bin/sh /weblogic/domains/exchwebdomain/bin/startWebLogic.sh,webloic admin,1,是,1,0,0,0,0,/bin/sh /weblogic/domains/exchdomain/bin/startWebLogic.sh,1,1,0:00,24:00:00
NIS_/bin/sh /weblogic/domains/nis_domain/bin/startWebLogic.sh nodebug noderby noiterativedev notestconsole noLogErrorsToConsole,NIS,10.1.45.23,nis,/bin/sh /weblogic/domains/nis_domain/bin/startWebLogic.sh nodebug noderby noiterativedev notestconsole noLogErrorsToConsole,weblogic启动进程,1,是,2,0,0,0,0,/bin/sh /weblogic/domains/nis_domain/bin/startWebLogic.sh,1,1,0:00,24:00:00
NIS_/bin/sh /weblogic/domains/nis_domain/bin/startWebLogic.sh,NIS,10.1.45.23,nis,/bin/sh /weblogic/domains/nis_domain/bin/startWebLogic.sh,weblogic启动进程,1,否,2,0,0,0,0,/bin/sh /weblogic/domains/nis_domain/bin/startWebLogic.sh,1,1,0:00,24:00:00
NIS_/bin/sh /weblogic/domains/nis_domain/bin/startManagedWebLogic.sh NisServer http://10.1.45.23:17101,NIS,10.1.45.23,nis,/bin/sh /weblogic/domains/nis_domain/bin/startManagedWebLogic.sh NisServer http://10.1.45.23:17101,NisServer启动进程,1,否,2,0,0,0,0,/bin/sh /weblogic/domains/nis_domain/bin/startManagedWebLogic.sh NisServer http://10.1.45.23:17101,1,1,0:00,24:00:00
NIS_/bin/sh /weblogic/domains/nis_domain/bin/startManagedWebLogic.sh NisServer http://10.1.45.26:17101,NIS,10.1.45.26,nis,/bin/sh /weblogic/domains/nis_domain/bin/startManagedWebLogic.sh NisServer http://10.1.45.26:17101,NisServer启动进程,1,否,2,0,0,0,0,/bin/sh /weblogic/domains/nis_domain/bin/startManagedWebLogic.sh NisServer http://10.1.45.26:17101,,,0:00,24:00:00
NIS_/bin/sh /weblogic/domains/nis_domain/bin/startWebLogic.sh,NIS,10.1.45.26,nis,/bin/sh /weblogic/domains/nis_domain/bin/startWebLogic.sh,weblogic启动进程,1,是,2,0,0,0,0,/bin/sh /weblogic/domains/nis_domain/bin/startWebLogic.sh,1,1,0:00,24:00:00
NIS_/bin/sh /weblogic/domains/nis_domain/bin/startWebLogic.sh nodebug noderby noiterativedev notestconsole noLogErrorsToConsole,NIS,10.1.45.26,nis,/bin/sh /weblogic/domains/nis_domain/bin/startWebLogic.sh nodebug noderby noiterativedev notestconsole noLogErrorsToConsole,weblogic启动进程,1,否,2,0,0,0,0,/bin/sh /weblogic/domains/nis_domain/bin/startWebLogic.sh nodebug noderby noiterativedev notestconsole noLogErrorsToConsole,,,0:00,24:00:00
NMBFE_amqfcxba -m QM_TEST,NMBFE,10.1.96.86,cnaps,amqfcxba -m QM_TEST,MQ进程,1,是,2,0,0,0,0,/usr/mqm/bin/amqpcsea QMUMBFEA,1,1,0:00,24:00:00
NMBFE_pbcron,NMBFE,10.1.96.86,cnaps,pbcron,日志备份清理定时任务,1,是,2,0,0,0,0,pbcron,1,1,0:00,24:00:00
NMBFE_pbnewsendmqsvr 623,NMBFE,10.1.96.86,cnaps,pbnewsendmqsvr 623,发送网关进程,17,否,4,0,0,0,0,pbnewsendmqsvr 623,,,0:00,24:00:00
NMBFE_amqzlaa0 -mQM_TEST -fip0,NMBFE,10.1.96.86,cnaps,amqzlaa0 -mQM_TEST -fip0,MQ进程,1,是,2,0,0,0,0,/usr/mqm/bin/amqpcsea QMUMBFEA,1,1,0:00,24:00:00
NMBFE_amqfqpub -mQM_CEB_CNAPS,NMBFE,10.1.96.86,cnaps,amqfqpub -mQM_CEB_CNAPS,MQ进程,1,是,2,0,0,0,0,/usr/mqm/bin/amqpcsea QMUMBFEA,1,1,0:00,24:00:00
NMBFE_amqzlaa0 -mQM_TEST -fip1,NMBFE,10.1.96.86,cnaps,amqzlaa0 -mQM_TEST -fip1,MQ进程,1,是,2,0,0,0,0,/usr/mqm/bin/amqpcsea QMUMBFEA,1,1,0:00,24:00:00
NMBFE_amqzxma0 -m QM_CEB_CNAPS_BAK,NMBFE,10.1.96.86,cnaps,amqzxma0 -m QM_CEB_CNAPS_BAK,MQ进程,1,是,2,0,0,0,0,/usr/mqm/bin/amqpcsea QMUMBFEA,1,1,0:00,24:00:00
NMBFE_/usr/mqm/bin/runmqlsr -r -m QM_CEB_CNAPS -t TCP -p 1428,NMBFE,10.1.96.86,cnaps,/usr/mqm/bin/runmqlsr -r -m QM_CEB_CNAPS -t TCP -p 1428,MQ进程,1,是,2,0,0,0,0,/usr/mqm/bin/amqpcsea QMUMBFEA,1,1,0:00,24:00:00
NMBFE_/usr/mqm/bin/runmqchl -c MBA.PMTSA -m QM_CEB_CNAPS_BAK,NMBFE,10.1.96.86,cnaps,/usr/mqm/bin/runmqchl -c MBA.PMTSA -m QM_CEB_CNAPS_BAK,MQ进程,1,是,2,0,0,0,0,/usr/mqm/bin/amqpcsea QMUMBFEA,1,1,0:00,24:00:00
NMBFE_PBGateway,NMBFE,10.1.96.86,cnaps,PBGateway,应用网关的主管理进程,1,否,4,0,0,0,0,PBGateway,,,0:00,24:00:00
NMBFE_amqzlaa0 -mQM_CEB_CNAPS_BAK -fip0,NMBFE,10.1.96.86,cnaps,amqzlaa0 -mQM_CEB_CNAPS_BAK -fip0,MQ进程,1,是,2,0,0,0,0,/usr/mqm/bin/amqpcsea QMUMBFEA,1,1,0:00,24:00:00
NMBFE_amqzmuf0 -m QM_CEB_CNAPS_BAK,NMBFE,10.1.96.86,cnaps,amqzmuf0 -m QM_CEB_CNAPS_BAK,MQ进程,1,是,2,0,0,0,0,/usr/mqm/bin/amqpcsea QMUMBFEA,1,1,0:00,24:00:00
NMBFE_amqzlaa0 -mQM_CEB_CNAPS -fip1,NMBFE,10.1.96.86,cnaps,amqzlaa0 -mQM_CEB_CNAPS -fip1,MQ进程,1,是,2,0,0,0,0,/usr/mqm/bin/amqpcsea QMUMBFEA,1,1,0:00,24:00:00
NMBFE_/usr/mqm/bin/runmqchi -m QM_CEB_CNAPS -q SYSTEM.CHANNEL.INITQ -r,NMBFE,10.1.96.86,cnaps,/usr/mqm/bin/runmqchi -m QM_CEB_CNAPS -q SYSTEM.CHANNEL.INITQ -r,MQ进程,1,是,2,0,0,0,0,/usr/mqm/bin/amqpcsea QMUMBFEA,1,1,0:00,24:00:00
NMBFE_pbnewrecvmqsvr 623 MSGMBA_1 ????????1 0,NMBFE,10.1.96.86,cnaps,pbnewrecvmqsvr 623 MSGMBA_1 ????????1 0,MQ接收网关进程,17,是,4,0,0,0,0,pbnewrecvmqsvr 623 MSGMBA_1 ????????1 0,17,17,0:00,24:00:00
NMBFE_pbnewrecvmqsvr 624 QL_CNAPS_2 ????????????2 0,NMBFE,10.1.96.86,cnaps,pbnewrecvmqsvr 624 QL_CNAPS_2 ????????????2 0,探测接收网关进程,4,是,4,0,0,0,0,pbnewrecvmqsvr 624 QL_CNAPS_1 ????????????1 0,4,4,0:00,24:00:00
NMBFE_/usr/mqm/bin/runmqlsr -r -m QM_CEB_CNAPS_BAK -t TCP -p 1600,NMBFE,10.1.96.86,cnaps,/usr/mqm/bin/runmqlsr -r -m QM_CEB_CNAPS_BAK -t TCP -p 1600,MQ进程,1,是,4,0,0,0,0,/usr/mqm/bin/amqpcsea QM_CEB_CNAPS,1,1,0:00,24:00:00
NMBFE_pbnewsendmqsvr 650,NMBFE,10.1.96.86,cnaps,pbnewsendmqsvr 650,ACS前置发送网关进程,6,否,4,0,0,0,0,pbnewsendmqsvr 650,,,0:00,24:00:00
NMBFE_/usr/mqm/bin/runmqlsr -r -m QM_TEST -t TCP -p 9111,NMBFE,10.1.96.86,cnaps,/usr/mqm/bin/runmqlsr -r -m QM_TEST -t TCP -p 9111,MQ进程,1,是,4,0,0,0,0,/usr/mqm/bin/amqpcsea QM_CEB_CNAPS,1,1,0:00,24:00:00
NMBFE_/usr/mqm/bin/amqzdmaa -m QM_CEB_CNAPS,NMBFE,10.1.96.86,cnaps,/usr/mqm/bin/amqzdmaa -m QM_CEB_CNAPS,MQ进程,1,是,2,0,0,0,0,/usr/mqm/bin/amqpcsea QMUMBFEA,1,1,0:00,24:00:00
NMBFE_pbnewsendmqsvr 624,NMBFE,10.1.96.86,cnaps,pbnewsendmqsvr 624,发送探测网关进程,4,否,4,0,0,0,0,pbnewsendmqsvr 624,,,0:00,24:00:00
NMBFE_amqzxma0 -m QM_TEST,NMBFE,10.1.96.86,cnaps,amqzxma0 -m QM_TEST,MQ进程,1,是,2,0,0,0,0,/usr/mqm/bin/amqpcsea QMUMBFEA,1,1,0:00,24:00:00
NMBFE_/usr/mqm/bin/runmqlsr -r -m QM_CEB_CNAPS_BAK -t TCP -p 1601,NMBFE,10.1.96.86,cnaps,/usr/mqm/bin/runmqlsr -r -m QM_CEB_CNAPS_BAK -t TCP -p 1601,MQ进程,1,是,2,0,0,0,0,/usr/mqm/bin/amqpcsea QMUMBFEA,1,1,0:00,24:00:00
NMBFE_/usr/mqm/bin/amqzdmaa -m QM_CEB_CNAPS_BAK,NMBFE,10.1.96.86,cnaps,/usr/mqm/bin/amqzdmaa -m QM_CEB_CNAPS_BAK,MQ进程,1,是,2,0,0,0,0,/usr/mqm/bin/amqpcsea QMUMBFEA,1,1,0:00,24:00:00
NMBFE_/usr/mqm/bin/runmqchl -c MBA.PMTSB_991 -m QM_CEB_CNAPS_BAK,NMBFE,10.1.96.86,cnaps,/usr/mqm/bin/runmqchl -c MBA.PMTSB_991 -m QM_CEB_CNAPS_BAK,MQ进程,1,是,2,0,0,0,0,/usr/mqm/bin/amqpcsea QMUMBFEA,1,1,0:00,24:00:00
NMBFE_tftserver start,NMBFE,10.1.96.86,cnaps,tftserver start,tftserver进程,1,否,4,0,0,0,0,tftserver start,,,0:00,24:00:00
NMBFE_/usr/mqm/bin/runmqlsr -r -m QM_CEB_CNAPS_BAK -t TCP -p 1528,NMBFE,10.1.96.86,cnaps,/usr/mqm/bin/runmqlsr -r -m QM_CEB_CNAPS_BAK -t TCP -p 1528,MQ进程,1,是,2,0,0,0,0,/usr/mqm/bin/amqpcsea QMUMBFEA,1,1,0:00,24:00:00
NMBFE_/usr/mqm/bin/runmqchi -m QM_CEB_CNAPS_BAK -q SYSTEM.CHANNEL.INITQ -r,NMBFE,10.1.96.86,cnaps,/usr/mqm/bin/runmqchi -m QM_CEB_CNAPS_BAK -q SYSTEM.CHANNEL.INITQ -r,MQ进程,1,是,2,0,0,0,0,/usr/mqm/bin/amqpcsea QMUMBFEA,1,1,0:00,24:00:00
NMBFE_/usr/mqm/bin/runmqchl -c MBA.PMTSA -m QM_CEB_CNAPS,NMBFE,10.1.96.86,cnaps,/usr/mqm/bin/runmqchl -c MBA.PMTSA -m QM_CEB_CNAPS,MQ进程,1,是,2,0,0,0,0,/usr/mqm/bin/amqpcsea QMUMBFEA,1,1,0:00,24:00:00
NMBFE_amqzmur0 -m QM_CEB_CNAPS_BAK,NMBFE,10.1.96.86,cnaps,amqzmur0 -m QM_CEB_CNAPS_BAK,MQ进程,1,是,2,0,0,0,0,/usr/mqm/bin/amqpcsea QMUMBFEA,1,1,0:00,24:00:00
NMBFE_/usr/mqm/bin/amqpcsea QM_CEB_CNAPS,NMBFE,10.1.96.86,cnaps,/usr/mqm/bin/amqpcsea QM_CEB_CNAPS,MQ进程,1,是,2,0,0,0,0,/usr/mqm/bin/amqpcsea QMUMBFEA,1,1,0:00,24:00:00
NMBFE_pbnewrecvmqsvr 650 PBC.EXT.AMFE.NORMAL.IN ACS???????? 0,NMBFE,10.1.96.86,cnaps,pbnewrecvmqsvr 650 PBC.EXT.AMFE.NORMAL.IN ACS???????? 0,ACS前置接收网关进程,6,否,4,0,0,0,0,pbnewrecvmqsvr 650 PBC.EXT.AMFE.NORMAL.IN ACS???????? 0,,,0:00,24:00:00
NMBFE_/usr/mqm/bin/runmqlsr -r -m QM_CEB_CNAPS_BAK -t TCP -p 1529,NMBFE,10.1.96.86,cnaps,/usr/mqm/bin/runmqlsr -r -m QM_CEB_CNAPS_BAK -t TCP -p 1529,MQ进程,1,是,2,0,0,0,0,/usr/mqm/bin/amqpcsea QMUMBFEA,1,1,0:00,24:00:00
NMBFE_/usr/mqm/bin/amqzfuma -m QM_CEB_CNAPS_BAK,NMBFE,10.1.96.86,cnaps,/usr/mqm/bin/amqzfuma -m QM_CEB_CNAPS_BAK,MQ进程,1,是,2,0,0,0,0,/usr/mqm/bin/amqpcsea QMUMBFEA,1,1,0:00,24:00:00
NMBFE_/usr/mqm/bin/amqpcsea QM_TEST,NMBFE,10.1.96.86,cnaps,/usr/mqm/bin/amqpcsea QM_TEST,MQ进程,1,是,2,0,0,0,0,/usr/mqm/bin/amqpcsea QMUMBFEA,1,1,0:00,24:00:00
NMBFE_amqzlaa0 -mQM_CEB_CNAPS_BAK -fip2,NMBFE,10.1.96.86,cnaps,amqzlaa0 -mQM_CEB_CNAPS_BAK -fip2,mq进程,1,否,4,0,0,0,0,amqzlaa0 -mQM_CEB_CNAPS_BAK -fip2,1,1,0:00,24:00:00
NMBFE_/usr/mqm/bin/amqrrmfa -m QM_TEST -t2332800 -s2592000 -p2592000 -g5184000 -c3600,NMBFE,10.1.96.86,cnaps,/usr/mqm/bin/amqrrmfa -m QM_TEST -t2332800 -s2592000 -p2592000 -g5184000 -c3600,MQ进程,1,是,4,0,0,0,0,/usr/mqm/bin/amqpcsea QM_CEB_CNAPS,1,1,0:00,24:00:00
NMBFE_/usr/mqm/bin/runmqlsr -r -m QM_CEB_CNAPS -t TCP -p 1429,NMBFE,10.1.96.86,cnaps,/usr/mqm/bin/runmqlsr -r -m QM_CEB_CNAPS -t TCP -p 1429,MQ进程,1,是,4,0,0,0,0,/usr/mqm/bin/amqpcsea QM_CEB_CNAPS,1,1,0:00,24:00:00
NMBFE_amqzmuc0 -m QM_TEST,NMBFE,10.1.96.86,cnaps,amqzmuc0 -m QM_TEST,MQ进程,1,是,4,0,0,0,0,/usr/mqm/bin/amqpcsea QM_CEB_CNAPS,1,1,0:00,24:00:00
NMBFE_/usr/mqm/bin/amqzdmaa -m QM_TEST,NMBFE,10.1.96.86,cnaps,/usr/mqm/bin/amqzdmaa -m QM_TEST,MQ进程,1,是,4,0,0,0,0,/usr/mqm/bin/amqpcsea QM_CEB_CNAPS,1,1,0:00,24:00:00
NMBFE_/usr/mqm/bin/runmqlsr -r -m QM_CEB_CNAPS -t TCP -p 1501,NMBFE,10.1.96.86,cnaps,/usr/mqm/bin/runmqlsr -r -m QM_CEB_CNAPS -t TCP -p 1501,MQ进程,1,是,2,0,0,0,0,/usr/mqm/bin/amqpcsea QMUMBFEA,1,1,0:00,24:00:00
NMBFE_/usr/mqm/bin/amqzmgr0 -m QM_CEB_CNAPS_BAK,NMBFE,10.1.96.86,cnaps,/usr/mqm/bin/amqzmgr0 -m QM_CEB_CNAPS_BAK,MQ进程,1,是,2,0,0,0,0,/usr/mqm/bin/amqpcsea QMUMBFEA,1,1,0:00,24:00:00
NMBFE_pbnewrecvmqsvr 623 MSGMBA_2 ????????2 0,NMBFE,10.1.96.86,cnaps,pbnewrecvmqsvr 623 MSGMBA_2 ????????2 0,MQ接收网关进程,17,是,4,0,0,0,0,pbnewrecvmqsvr 623 MSGMBA_1 ????????1 0,17,17,0:00,24:00:00
NMBFE_amqzmuc0 -m QM_CEB_CNAPS_BAK,NMBFE,10.1.96.86,cnaps,amqzmuc0 -m QM_CEB_CNAPS_BAK,MQ进程,1,是,2,0,0,0,0,/usr/mqm/bin/amqpcsea QMUMBFEA,1,1,0:00,24:00:00
NMBFE_/usr/mqm/bin/runmqchl -c MBA.PMTSB -m QM_CEB_CNAPS,NMBFE,10.1.96.86,cnaps,/usr/mqm/bin/runmqchl -c MBA.PMTSB -m QM_CEB_CNAPS,MQ进程,1,是,2,0,0,0,0,/usr/mqm/bin/amqpcsea QMUMBFEA,1,1,0:00,24:00:00
NMBFE_/usr/mqm/bin/amqzfuma -m QM_CEB_CNAPS,NMBFE,10.1.96.86,cnaps,/usr/mqm/bin/amqzfuma -m QM_CEB_CNAPS,MQ进程,1,是,2,0,0,0,0,/usr/mqm/bin/amqpcsea QMUMBFEA,1,1,0:00,24:00:00
NMBFE_amqfcxba -m QM_CEB_CNAPS,NMBFE,10.1.96.86,cnaps,amqfcxba -m QM_CEB_CNAPS,MQ进程,1,是,2,0,0,0,0,/usr/mqm/bin/amqpcsea QMUMBFEA,1,1,0:00,24:00:00
NMBFE_/usr/mqm/bin/amqzmgr0 -m QM_TEST,NMBFE,10.1.96.86,cnaps,/usr/mqm/bin/amqzmgr0 -m QM_TEST,MQ进程,1,是,2,0,0,0,0,/usr/mqm/bin/amqpcsea QMUMBFEA,1,1,0:00,24:00:00
NMBFE_/usr/mqm/bin/runmqchl -c MBA.PMTSB_991 -m QM_CEB_CNAPS,NMBFE,10.1.96.86,cnaps,/usr/mqm/bin/runmqchl -c MBA.PMTSB_991 -m QM_CEB_CNAPS,MQ进程,1,是,2,0,0,0,0,/usr/mqm/bin/amqpcsea QMUMBFEA,1,1,0:00,24:00:00
NMBFE_/usr/mqm/bin/amqrrmfa -m QM_CEB_CNAPS_BAK -t2332800 -s2592000 -p2592000 -g5184000 -c3600,NMBFE,10.1.96.86,cnaps,/usr/mqm/bin/amqrrmfa -m QM_CEB_CNAPS_BAK -t2332800 -s2592000 -p2592000 -g5184000 -c3600,MQ进程,1,是,2,0,0,0,0,/usr/mqm/bin/amqpcsea QMUMBFEA,1,1,0:00,24:00:00
NMBFE_amqfqpub -mQM_TEST,NMBFE,10.1.96.86,cnaps,amqfqpub -mQM_TEST,MQ进程,1,是,2,0,0,0,0,/usr/mqm/bin/amqpcsea QMUMBFEA,1,1,0:00,24:00:00
NMBFE_/usr/mqm/bin/runmqchl -c MBA.PMTSA_991 -m QM_CEB_CNAPS_BAK,NMBFE,10.1.96.86,cnaps,/usr/mqm/bin/runmqchl -c MBA.PMTSA_991 -m QM_CEB_CNAPS_BAK,MQ进程,1,是,2,0,0,0,0,/usr/mqm/bin/amqpcsea QMUMBFEA,1,1,0:00,24:00:00
